
gaNa	iw_XAwu	mng	paxI	Heritage	saMsAXanI	Apte-dict-form
curAxiH	wanuz	SraxXe	pa.pa	-	wan2	wan
curAxiH	wanuz	upakaraNe	pa.pa	-	wan2	wan
curAxiH	vaxaz	sanxeSavacane	pa.pa	-	vax3	vax
curAxiH	vacaz	pariBARaNe	pa.pa	-	vac2	vac
curAxiH	mAnaz	pUjAyAm	pa.pa	-	mAn2	mAn
curAxiH	BU	prApwO	pa.pa	-	BU2	BU
curAxiH	garhaz	vininxane	pa.pa	garh	garh2	garh
curAxiH	mArgaz	anveRaNe	pa.pa	mArg	mArg1	mArg
curAxiH	kaTiz	Soke	pa.pa	-	kaT3	kaNT
curAxiH	mqjUz	alafkAre	pa.pa	-	mqj2	mqj
curAxiH	mqjUz	SOce	pa.pa	mqj(1)	mqj2	mqj
curAxiH	mqRaz	wiwikRAyAm	pa.pa	-	mqR3	mqR
curAxiH	XqRaz	aprasahane	pa.pa	XqR	XqR2	XqR
curAxiH	XqRaz	prasahane	pa.pa	XqR	XqR2	XqR
curAxiH	kaWa	vAkyaprabanXe	pa.pa	-	kaWa1	kaWa
curAxiH	vara	IpsAyAm	pa.pa	-	vara1	vara
curAxiH	gaNa	safKyAne	pa.pa	gaN	gaNa1	gaNa
curAxiH	SaTa	samyagABARaNe	pa.pa	-	SaTa1	SaTa
curAxiH	SvaTa	samyagABARaNe	pa.pa	-	SvaTa1	SvaTa
curAxiH	pata	granWe	pa.pa	-	pata1	pata
curAxiH	vata	granWe	pa.pa	-	vata1	vata
curAxiH	vata	viBAjane	pa.pa	-	vata1	vata
curAxiH	raha	wyAge	pa.pa	-	raha1	raha
curAxiH	swana	xevaSabxe	pa.pa	-	swana1	swana
curAxiH	gaxI	xevaSabxe	pa.pa	-	gaxI1	gaxI
curAxiH	paRa	anupasarge	pa.pa	-	paRa1	paRa
curAxiH	svara	AkRepe	pa.pa	-	svara1	svara
curAxiH	raca	prawiyawne	pa.pa	rac	raca1	raca
curAxiH	kala	gawO	pa.pa	kal	kala1	kala
curAxiH	kala	safKyAne	pa.pa	kal	kala1	kala
curAxiH	maha	pUjAyAm	pa.pa	-	maha1	maha
curAxiH	caha	parikalkane	pa.pa	-	caha1	caha
curAxiH	sAra	xOrbalye	pa.pa	-	sAra1	sAra
curAxiH	kqpa	xOrbalye	pa.pa	-	kqpa1	kqpa
curAxiH	SraWa	xOrbalye	pa.pa	-	SraWa1	SraWa
curAxiH	spqha	IpsAyAm	pa.pa	spqh	spqha1	spqha
curAxiH	BAma	kroXe	pa.pa	-	BAma1	BAma
curAxiH	sUca	pESunye	pa.pa	sUc	sUca1	sUca
curAxiH	Keta	BakRaNe	pa.pa	-	Keta1	Keta
curAxiH	Kota	BakRaNe	pa.pa	-	Kota1	Kota
curAxiH	kRota	kRepe	pa.pa	-	kRota1	kRota
curAxiH	goma	upalepane	pa.pa	-	goma1	goma
curAxiH	kumAra	krIdAyAm	pa.pa	-	kumAra1	kumAra
curAxiH	SIla	upaXAraNe	pa.pa	-	SIla1	SIla
curAxiH	sAma	sAnwvaprayoge	pa.pa	-	sAma1	sAma
curAxiH	vela	kAlopaxeSe	pa.pa	-	vela1	vela
curAxiH	vela	kAlopayoge	pa.pa	-	vela1	vela
curAxiH	palyUla	lavane	pa.pa	-	palyUla1	palyUla
curAxiH	palyUla	pavane	pa.pa	-	palyUla1	palyUla
curAxiH	vAwa	sevane	pa.pa	-	vAwa1	vAwa
curAxiH	vAwa	suKe	pa.pa	-	vAwa1	vAwa
curAxiH	gaveRa	mArgaNe	pa.pa	-	gaveRa1	gaveRa
curAxiH	vAsa	upasevAyAm	pa.pa	-	vAsa1	vAsa
curAxiH	nivAsa	AcCAxane	pa.pa	-	nivAsa1	nivAsa
curAxiH	BAja	pqWakkarmaNi	pa.pa	-	BAja1	BAja
curAxiH	saBAja	prIwO	pa.pa	-	saBAja1	saBAja
curAxiH	saBAja	xarSane	pa.pa	-	saBAja1	saBAja
curAxiH	Una	parihANe	pa.pa	-	Una1	Una
curAxiH	Xvana	Sabxe	pa.pa	-	Xvana1	Xvana
curAxiH	kUta	pariwApe	pa.pa	-	kUta1	kUta
curAxiH	safkewa	AmanwraNe	pa.pa	-	safkewa1	safkewa
curAxiH	grAma	AmanwraNe	pa.pa	-	grAma1	grAma
curAxiH	kuNa	AmanwraNe	pa.pa	-	kuNa1	kuNa
curAxiH	guNa	AmanwraNe	pa.pa	-	guNa1	guNa
curAxiH	swena	cOrye	pa.pa	-	swena1	swena
curAxiH	paxa	gawO	A.pa	-	paxa1	paxa
curAxiH	gqha	grahaNe	A.pa	-	gqha1	gqha
curAxiH	mqga	anveRaNe	A.pa	-	mqga1	mqga
curAxiH	kuha	vismApane	A.pa	-	kuha1	kuha
curAxiH	SUra	vikrAnwO	A.pa	-	SUra1	SUra
curAxiH	vIra	vikrAnwO	A.pa	-	vIra1	vIra
curAxiH	sWUla	paribqMhaNe	A.pa	-	sWUla1	sWUla
curAxiH	arWa	upayAFcAyAm	A.pa	-	arWa1	arWa
curAxiH	sawra	sanwAnakriyAyAm	A.pa	-	sawra1	sawra
curAxiH	garva	mAne	A.pa	-	garva1	garva
curAxiH	sUwra	veRtane	pa.pa	-	sUwra1	sUwra
curAxiH	sUwra	vimocane	pa.pa	-	sUwra1	sUwra
curAxiH	mUwra	prasravaNe	pa.pa	-	mUwra1	mUwra
curAxiH	rUkRa	pAruRye	pa.pa	-	rUkRa1	rUkRa
curAxiH	pAra	karmasamApwO	pa.pa	-	pAra1	pAra
curAxiH	wIra	karmasamApwO	pa.pa	-	wIra1	wIra
curAxiH	puta	saMsarge	pa.pa	-	puta1	puta
curAxiH	kawra	SEWilye	pa.pa	-	kawra1	kawra
curAxiH	karwq	SEWilye	pa.pa	-	karwq1	karwq
curAxiH	ciwra	ciwrIkaraNe	pa.pa	-	ciwra1	ciwra
curAxiH	aMsa	samAGAwe	pa.pa	-	aMsa1	aMsa
curAxiH	aMSa	samaGAwe	pa.pa	-	aMSa1	aMSa
curAxiH	vatiz	viBAjane	pa.pa	-	vat3	vaNt
curAxiH	lajiz	prakASane	pa.pa	-	laj4	laFj
curAxiH	miSra	samparcane	pa.pa	-	miSra1	miSra
curAxiH	miSra	samparke	pa.pa	-	miSra1	miSra
curAxiH	saMgrAmaz	yuxXe	pa.pa	-	saMgrAm1	safgrAm
curAxiH	swoma	SlAGAyAm	pa.pa	-	swoma1	swoma
curAxiH	karNa	Bexane	pa.pa	-	karNa1	karNa
curAxiH	Cixra	Bexane	pa.pa	-	Cixra1	Cixra
curAxiH	Cixra	karNaBexe	pa.pa	-	Cixra1	Cixra
curAxiH	anXa	xqRtyupaGAwe	pa.pa	-	anXa1	anXa
curAxiH	xaNda	xaNdanipAwane	pa.pa	-	xaNda1	xaNda
curAxiH	afka	lakRaNe	pa.pa	afka	afka1	afka
curAxiH	afka	paxe	pa.pa	afka	afka1	afka
curAxiH	afga	lakRaNe	pa.pa	-	afga1	afga
curAxiH	afga	paxe	pa.pa	-	afga1	afga
curAxiH	suKa	wawkriyAyAm	pa.pa	-	suKa1	suKa
curAxiH	xuHKa	wawkriyAyAm	pa.pa	-	xuHKa1	xuHKa
curAxiH	rasa	AsvAxane	pa.pa	-	rasa1	rasa
curAxiH	rasa	snehane	pa.pa	-	rasa1	rasa
curAxiH	vyaya	gawO	pa.pa	-	vyaya1	vyaya
curAxiH	vyaya	viwwasamuwsarge	pa.pa	-	vyaya1	vyaya
curAxiH	rUpa	rUpakriyAyAm	pa.pa	rUp	rUpa1	rUpa
curAxiH	Cexa	xvEXIkaraNe	pa.pa	-	Cexa1	Cexa
curAxiH	Caxa	apavAraNe	pa.pa	-	Caxa1	Caxa
curAxiH	lABa	preraNe	pa.pa	-	lABa1	lABa
curAxiH	vraNa	gAwravicUrNane	pa.pa	-	vraNa1	vraNa
curAxiH	varNa	guNavacane	pa.pa	-	varNa1	varNa
curAxiH	varNa	varNakriyAyAm	pa.pa	-	varNa1	varNa
curAxiH	varNa	viswAre	pa.pa	-	varNa1	varNa
curAxiH	parNa	hariwaBAve	pa.pa	-	parNa1	parNa
curAxiH	viRka	xarSane	pa.pa	-	viRka1	viRka
curAxiH	vasa	nivAse	pa.pa	-	vasa1	vasa
curAxiH	wuwWa	AvaraNe	pa.pa	-	wuwWa1	wuwWa
	
curAxiH	aki	lakRaNe	pa.pa	-	aki1	aki
curAxiH	aswaz	safGAwe	pa.pa	-	asw1	asw
curAxiH	bahiz	BAsArWe	pa.pa	-	bah2	baMh
curAxiH	baRka	xarSane	pa.pa	-	baRka1	baRka
curAxiH	bleRka	xarSane	pa.pa	-	bleRka1	bleRka
curAxiH	brIsaz	hiMsAyAm	pa.pa	-	brIs1	brIs
curAxiH	Bujiz	BARArWe	pa.pa	-	Buj3	BuFj
curAxiH	Capiz	gawyAm	pa.pa	-	Cap1	Camp
curAxiH	cUNaz	safkocane	pa.pa	-	cUN1	cUN
curAxiH	Cutaz	Cexane	pa.pa	-	Cut2	Cut
curAxiH	cuviz	hiMsAyAm	pa.pa	-	cuv1	cunv
curAxiH	dapiz	safGAwe	pa.pa	-	dap2	damp
curAxiH	dipiz	safGAwe	pa.pa	-	dip5	dimp
curAxiH	galaz	srAvaNe	A.pa	-	gal2	gal
curAxiH	galaz	SravaNe	A.pa	-	gal2	gal
curAxiH	gq	vijFAne	A.pa	-	gq3	gq
curAxiH	gupUz	BAsArWe	pa.pa	-	gup5	gup
curAxiH	gUraz	uxyamane	A.pa	-	gUr2	gUr
curAxiH	gUrIz	uxyamane	A.pa	-	gUr3	gUr
curAxiH	jasaz	wAdane	pa.pa	-	jas4	jas
curAxiH	juciz	BARArWe	pa.pa	-	juc1	juc
curAxiH	kaSiz	BARArWe	pa.pa	-	kaS1	kaMS
curAxiH	kewa	AmanwraNe	pa.pa	-	kewa1	kewa
curAxiH	kewa	viSrAvaNe	pa.pa	-	kewa1	kewa
curAxiH	kilaz	kRepe	pa.pa	-	kil2	kil
curAxiH	kiRkaz	hiMsAyAm	A.pa	-	kiRk1	kiRk
curAxiH	kItaz	varaNe	pa.pa	-	kIt1	kIt
curAxiH	kLpaz	avakalkane	pa.pa	kLp(1)	kLp1	kLp
curAxiH	Koda	kRepe	pa.pa	-	Koda1	Koda
curAxiH	kRajiz	kqcCrajIvane	pa.pa	-	kRaj2	kRaFj
curAxiH	kRapa	preraNe	pa.pa	-	kRapa1	kRapa
curAxiH	kupiz	CAxane	pa.pa	-	kup3	kump
curAxiH	kUtaz	apramAxe	A.pa	-	kUt1	kUt
curAxiH	kutaz	prawApane	A.pa	-	kut2	kut
curAxiH	laja	prakASane	pa.pa	-	laja1	laja
curAxiH	laja	prANane	pa.pa	-	laja1	laja
curAxiH	lakaz	AsvAxane	pa.pa	-	lak1	lak
curAxiH	lakRaz	afkane	pa.pa	lakR	lakR1	lakR
curAxiH	lataz	BARArWe	pa.pa	-	lat2	lat
curAxiH	mrakRaz	mlecCane	pa.pa	-	mrakR2	mrakR
curAxiH	mrakRaz	mrakRaNe	pa.pa	-	mrakR2	mrakR
curAxiH	NiRkaz	parimANe	A.pa	-	NiRk1	niRk
curAxiH	palaz	rakRaNe	pa.pa	-	pal2	pal
curAxiH	parWaz	prakRepaNe	pa.pa	-	parW1	parW
curAxiH	paSa	anupasarge	pa.pa	-	paSa1	paSa
curAxiH	pawa	gawO	pa.pa	-	pawa1	pawa
curAxiH	piccaz	kuttane	pa.pa	-	picc1	picc
curAxiH	pilaz	kRepe	pa.pa	-	pil1	pil
curAxiH	pqcIz	samparcane	pa.pa	-	pqc4	pqc
curAxiH	rahi	gawO	pa.pa	-	rahi1	rahi
curAxiH	RAnwvaz	sAmaprayoge	pa.pa	-	RAnwv1	sAnwv
curAxiH	rukRa	pAruRye	pa.pa	-	rukRa1	rukRa
curAxiH	ruTaz	BARArWe	pa.pa	-	ruT3	ruT
curAxiH	Ruwtaz	anAxare	pa.pa	-	Ruwt1	sutt
curAxiH	RwUpaz	samucCrAye	pa.pa	-	RwUp1	RtUp
curAxiH	SAra	xOrbalye	pa.pa	-	SAra1	SAra
curAxiH	snitaz	snehane	pa.pa	-	snit1	snit
curAxiH	spudiz	parihAse	pa.pa	-	spud1	spuNd
curAxiH	SqXaz	aprasahane	pa.pa	-	SqX4	SqX
curAxiH	SraNuz	xAne	pa.pa	-	SraN3	SraN
curAxiH	Suklaz	awisparSane	pa.pa	-	Sukl1	Sukl
curAxiH	svarwaz	gawyAm	pa.pa	-	svarw1	svarw
curAxiH	svarwaz	kqcCrajIvane	pa.pa	-	svarw1	svarw
curAxiH	svaxaz	AsvAxane	pa.pa	-	svax1	svax
curAxiH	swipaz	kRepe	pa.pa	-	swip1	swip
curAxiH	tipaz	kRepe	pa.pa	-	tip1	tip
curAxiH	vA	gawO	pa.pa	-	vA2	vA
curAxiH	vA	suKasevane	pa.pa	-	vA2	vA
curAxiH	vajaz	gawO	pa.pa	-	vaj2	vaj
curAxiH	vajaz	mArgasaMskAre	pa.pa	-	vaj2	vaj
curAxiH	valhaz	BARArWe	pa.pa	-	valh2	valh
curAxiH	viwwa	samuwsarge	pa.pa	-	viwwa1	viwwa
curAxiH	vqhiz	BARArWe	pa.pa	-	vqh4	vqMh
curAxiH	vyayaz	kRaye	pa.pa	-	vyay2	vyay
curAxiH	wipaz	kRepe	pa.pa	-	wip2	wip
curAxiH	wupiz	arxane	pa.pa	-	wup3	wump
curAxiH	xaBaz	kRepe	pa.pa	xaB(1)	xaB1	xaB
curAxiH	xahiz	rakRaNe	pa.pa	-	xah2	xaMh
curAxiH	xaSiz	BARArWe	pa.pa	-	xaS1	xaMS
curAxiH	xaSiz	BAsArWe	pa.pa	-	xaS1	xaMS
curAxiH	xASqz	xAne	A.pa	-	xAS2	xAS
curAxiH	xiBiz	kRepe	pa.pa	-	xiB1	ximB
curAxiH	uzXrasaz	uFCe	pa.pa	-	Xras2	Xras
curAxiH	dabiz	-	pa.pa	damb	damba1	damba
curAxiH	kIrwa	-	pa.pa	kIrw	kIrwa1	kIrwa
